APP_NAME,funsafe_math_optimizations,fno_guess_branch_probability,fno_ivopts,fno_tree_loop_optimize,fno_inline_functions,funroll_all_loops,o2,execution_time_1,execution_time_2,execution_time_3,execution_time_4,execution_time_5,code_size
office_stringsearch1,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,34.9426,30.304,87.8499,753.225,71.8587,461844
office_stringsearch1,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,33.4066,56.1117,86.0494,1088.81,71.5739,461844
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,X,X,X,X,12.7258,23.4477,30.2226,551.056,118.815,457732
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,X,X,X,-O2,11.617,23.0815,34.4747,726.735,44.4132,457700
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,X,X,-funroll-all-loops,X,15.625,29.0934,48.0754,823.303,73.7101,461860
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,X,X,-funroll-all-loops,-O2,33.6812,57.017,86.4563,860.067,135.386,461796
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,X,X,16.2557,29.1443,47.0886,854.604,142.68,457700
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,X,-O2,33.0811,53.4566,89.5487,838.298,74.1882,457700
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,32.1554,28.9714,87.738,778.534,71.8587,461796
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,35.8988,54.8096,86.9548,788.208,137.919,461796
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,35.9294,55.9794,93.7398,1020.01,148.244,457732
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,32.6742,57.0374,87.8092,879.018,140.472,457700
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,18.1986,33.2642,91.1967,606.791,76.0803,461860
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,16.4286,29.5919,45.1965,870.117,72.3165,461844
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,18.9311,30.6091,86.7106,899.312,74.0051,457700
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,34.0678,56.956,90.2608,1155.83,103.638,457700
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,33.4269,56.2948,86.141,748.505,71.818,461844
office_stringsearch1,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,33.7626,55.4606,82.8654,1009.45,71.991,461844
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,X,X,13.0208,19.4092,43.04,642.069,75.9481,457732
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,X,-O2,32.1452,53.8432,86.4461,617.198,70.3328,457700
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,X,32.1045,51.2695,89.5996,999.959,146.261,461860
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,-O2,17.1407,29.3477,42.867,789.317,73.5372,461828
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,X,31.0872,54.8401,28.3813,804.82,55.9082,457700
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,-O2,12.4003,29.185,27.6998,576.508,99.233,457700
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,X,33.488,55.5115,81.8685,1058.91,70.7296,461828
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,-O2,30.9143,51.0254,71.3196,778.188,83.9539,461828
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,X,31.9722,55.6946,94.3298,1041.59,78.5116,457764
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,-O2,33.9355,54.6468,89.915,843.567,91.4408,457700
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,32.8573,53.4973,91.5426,1051.57,74.3815,461860
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,36.0616,55.0537,87.5448,793.05,97.0052,461828
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,17.4459,29.0019,82.8145,856.191,71.4722,457700
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,35.5225,57.841,88.2975,761.627,72.3368,457700
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,35.38,23.0611,28.7577,534.342,72.0011,461828
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,34.5968,18.7785,28.4729,645.243,71.0348,461828
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,X,X,33.6507,54.5044,93.3126,833.588,77.5248,457732
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,X,-O2,33.7321,56.2337,86.8632,617.971,74.1374,457700
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,X,35.9395,52.0121,88.6637,763.092,75.9379,461892
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,-O2,34.6985,56.6813,83.7301,1021.89,140.483,461860
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,X,35.8378,45.1253,35.9497,653.381,73.1405,457700
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,-O2,34.1187,52.297,89.4979,1066.03,72.7743,457700
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,18.4835,29.5207,46.4274,674.255,71.7672,461860
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,29.6326,53.1006,86.0392,892.324,71.5535,461860
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,31.0059,54.9723,94.2078,913.239,51.2288,457764
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,18.6768,22.4406,34.9528,937.561,73.0591,457700
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,34.79,56.5592,89.3656,775.818,75.297,461860
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,37.0483,52.9683,83.6792,660.268,72.4792,461828
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,13.7939,19.0735,28.3712,479.095,56.8136,457700
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,12.0646,23.3765,35.7666,849.019,133.647,457700
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,34.4137,54.1077,83.8216,800.13,71.9604,461828
office_stringsearch1,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,33.5693,54.0771,84.3709,830.2,72.4386,461828
bzip2d,X,X,X,X,X,X,X,2118.46,279.236,1215.52,209.279,241.465,527538
bzip2d,X,X,X,X,X,X,-O2,2525.86,257.975,919.718,202.393,242.188,523897
bzip2d,X,X,X,X,X,-funroll-all-loops,X,2040.43,311.727,965.841,173.167,272.095,564546
bzip2d,X,X,X,X,X,-funroll-all-loops,-O2,2520.2,298.879,1042.27,170.797,206.319,556825
bzip2d,X,X,X,X,-fno-inline-functions,X,X,1989.42,266.368,851.044,167.674,280.192,528184
bzip2d,X,X,X,X,-fno-inline-functions,X,-O2,2211,246.684,1025.52,249.878,209.625,523897
bzip2d,X,X,X,X,-fno-inline-functions,-funroll-all-loops,X,2756.13,328.817,921.519,144.541,168.894,556968
bzip2d,X,X,X,X,-fno-inline-functions,-funroll-all-loops,-O2,2158.17,288.127,1326.6,189.443,239.268,556825
bzip2d,X,X,X,-fno-tree-loop-optimize,X,X,X,2330,274.394,1013.62,173.93,227.244,527362
bzip2d,X,X,X,-fno-tree-loop-optimize,X,X,-O2,2345.6,254.74,1203.44,321.523,483.561,523833
bzip2d,X,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,2525.56,304.026,897.441,146.006,237.447,556098
bzip2d,X,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,1893.59,237.03,893.107,182.363,220.235,552633
bzip2d,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,3204.18,479.228,919.952,198.527,238.993,523896
bzip2d,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,2260.34,403.015,924.611,324.799,265.666,523833
bzip2d,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,2168.8,245.066,979.533,192.24,274.994,552680
bzip2d,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,2158.61,239.431,969.137,177.633,278.178,552633
bzip2d,X,X,-fno-ivopts,X,X,X,X,2460.01,249.837,1063.61,191.844,270.823,527506
bzip2d,X,X,-fno-ivopts,X,X,X,-O2,2445.97,240.448,882.233,213.989,274.76,523881
bzip2d,X,X,-fno-ivopts,X,X,-funroll-all-loops,X,2569.73,302.165,999.756,207.947,221.761,560402
bzip2d,X,X,-fno-ivopts,X,X,-funroll-all-loops,-O2,2372.25,248.484,892.222,200.022,202.199,556745
bzip2d,X,X,-fno-ivopts,X,-fno-inline-functions,X,X,2050.39,398.448,1131.74,194.956,274.455,528152
bzip2d,X,X,-fno-ivopts,X,-fno-inline-functions,X,-O2,2061.18,260.081,1121.86,195.608,231.618,523881
bzip2d,X,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,2568.8,248.332,1024.96,196.818,399.394,557000
bzip2d,X,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,2180.2,276.744,952.464,187.897,258.891,556745
bzip2d,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,2242.55,256.866,990.631,200.745,264.638,527362
bzip2d,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,2222.04,324.524,928.762,194.468,239.248,523833
bzip2d,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,2215.31,269.297,889.76,196.106,237.335,556098
bzip2d,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,2546.23,237.773,1244.05,242.981,202.281,552633
bzip2d,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,2899.2,256.653,943.298,200.836,300.11,523896
bzip2d,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,2251.94,401.652,969.086,200.45,242.991,523833
bzip2d,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,2304.75,265.574,996.582,234.019,203.084,552680
bzip2d,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,3133.69,307.831,950.602,206.085,231.588,552633
bzip2d,X,-fno-guess-branch-probability,X,X,X,X,X,2171.07,312.215,1013.16,164.571,259.257,531323
bzip2d,X,-fno-guess-branch-probability,X,X,X,X,-O2,1999.33,317.495,913.615,164.347,415.629,523928
bzip2d,X,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,X,3277.82,331.818,1033.51,309.143,173.91,564283
bzip2d,X,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,-O2,2257.62,238.22,919.647,149.068,221.446,556712
bzip2d,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,X,2227.06,214.996,916.25,167.063,184.072,528087
bzip2d,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,-O2,2249.91,406.667,936.249,198.425,250.214,523928
bzip2d,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,X,2799.11,289.459,1195.74,189.657,244.914,560983
bzip2d,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,-O2,2386.67,294.942,949.788,198.873,285.878,556712
bzip2d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,X,2205.61,279.867,989.512,198.842,236.45,527051
bzip2d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,-O2,2323.08,261.292,1221.1,191.02,305.196,523768
bzip2d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,2023.94,260.345,1403.37,195.801,236.084,560027
bzip2d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,2381.89,232.279,884.288,208.537,228.149,556664
bzip2d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,2558.64,225.81,949.168,217.57,251.394,523799
bzip2d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,1877.95,253.662,978.058,194.672,227.153,523768
bzip2d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,1985.52,251.506,954.041,195.77,216.797,556711
bzip2d,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,2188.46,337.758,901.357,200.48,290.71,556664
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,X,X,X,X,2982.06,255.219,964.376,188.914,189.443,531259
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,X,X,X,-O2,1907.79,266.459,897.634,136.027,279.246,523752
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,X,2728.01,284.658,908.427,198.222,258.911,564267
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,-O2,2531.14,264.506,984.934,197.083,238.841,556648
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,X,2070.18,257.802,860.992,180.745,234.914,527991
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,-O2,2001.63,243.398,1231.06,337.565,237.183,523752
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,2554.06,327.057,981.608,315.114,343.506,560935
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,2489.16,267.08,939.351,198.598,260.274,556648
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,2014.84,164.917,831.472,175.964,303.335,527051
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,2481.04,273.234,995.829,162.059,305.044,523768
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,2001.56,332.163,932.485,187.754,263.499,560027
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,1919.04,334.554,945.312,182.393,214.986,556664
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,2155.41,281.82,1195.68,191.243,291.84,523799
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,2080.16,304.82,955.2,198.283,246.836,523768
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,2786.84,229.106,999.257,193.787,226.786,556711
bzip2d,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,2301.31,328.308,1027.98,191.325,248.474,556664
bzip2d,-funsafe-math-optimizations,X,X,X,X,X,X,3152.5,275.38,1042.44,231.15,329.132,527538
bzip2d,-funsafe-math-optimizations,X,X,X,X,X,-O2,2796.47,270.549,1459.65,235.87,241.974,523897
bzip2d,-funsafe-math-optimizations,X,X,X,X,-funroll-all-loops,X,3856.37,425.598,876.495,152.039,208.832,564546
bzip2d,-funsafe-math-optimizations,X,X,X,X,-funroll-all-loops,-O2,2250.87,245.717,938.924,194.092,246.674,556777
bzip2d,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,X,X,3064.39,283.112,868.551,197.205,172.729,528264
bzip2d,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,X,-O2,2112.15,275.543,1188.05,163.106,223.857,523897
bzip2d,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,-funroll-all-loops,X,2361.76,270.894,960.317,123.596,214.783,557000
bzip2d,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,-funroll-all-loops,-O2,2053.26,285.095,972.819,125.824,274.74,556777
bzip2d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,X,X,2392.5,228.027,903.493,203.013,303.04,527362
bzip2d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,X,-O2,2697.79,250.987,943.868,202.494,227.142,523833
bzip2d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,2093.4,346.893,890.798,193.207,219.838,556098
bzip2d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,2135.95,285.797,955.668,181.691,276.469,552633
bzip2d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,2130.19,255.524,880.31,199.392,228.394,523896
bzip2d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,2409.55,258.972,1037.61,218.119,243.174,523833
bzip2d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,2516.09,266.652,980.296,192.281,243.418,552680
bzip2d,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,2654.69,260.874,971.13,180.094,218.109,552633
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,X,X,X,X,2265.74,266.418,950.562,181.193,300.028,527506
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,X,X,X,-O2,4012.56,256.449,973.155,206.289,310.221,523881
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,X,X,-funroll-all-loops,X,2283.5,246.002,974.274,204.865,255.88,560402
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,X,X,-funroll-all-loops,-O2,2501.72,254.405,1032.78,188.7,239.573,556761
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,X,X,2698.59,428.823,1184.98,207.062,236.104,528184
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,X,-O2,1982.99,302.48,973.287,210.154,271.962,523881
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,2191.66,243.49,915.965,195.465,252.696,557000
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,2496.21,232.747,944.031,176.076,211.782,556761
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,2088.01,216.288,1019.3,187.693,235.229,527362
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,1858.61,265.778,901.235,231.445,298.055,523833
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,2056.05,303.487,1221.02,259.064,240.061,556098
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,2707.43,231.272,931.59,154.938,170.664,552633
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,2053.02,228.2,958.242,210.724,266.541,523896
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,2775.75,249.054,1261.34,233.449,379.618,523833
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,1996.14,181.244,828.369,192.21,277.679,552680
bzip2d,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,2418.57,381.185,916.229,184.113,215.688,552633
